"I","P","Heure De Collecte","Url Source","Titre","Competiton","Type","Realise Par","Pays","Awards","Duree","Premier Film","Categorie4","Annee"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2015/year/1977.html","J.A. MARTIN PHOTOGRAPHE","En Compétition","Longs Métrages","Jean BEAUDIN","CANADA","Prix d'interprétation féminine Ex-aequo, 1977","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1427/year/1983.html","L'ETE MEURTRIER","En Compétition","Longs Métrages","Jean BECKER","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4296/year/1946.html","LA BELLE ET LA BETE","En Compétition","Longs Métrages","Jean COCTEAU","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4292/year/1946.html","LA SYMPHONIE PASTORALE","En Compétition","Longs Métrages","Jean DELANNOY","FRANCE","Grand Prix International de la S.A.C.E.M. pour la meilleure partition musicale, 1946;Grand Prix International de la meilleure interprétation féminine, 1946;Grand Prix, 1946","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4235/year/1947.html","LES JEUX SONT FAITS","En Compétition","Longs Métrages","Jean DELANNOY","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3648/year/1956.html","MARIE ANTOINETTE REINE DE FRANCE","En Compétition","Longs Métrages","Jean DELANNOY","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3907/year/1953.html","HORIZONS SANS FIN (HELENE BOUCHER)","En Compétition","Longs Métrages","Jean DRÉVILLE","","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2287/year/1973.html","LA MAMAN ET LA PUTAIN","En Compétition","Longs Métrages","Jean EUSTACHE","FRANCE","Prix de la Critique Internationale - F.I.P.R.E.S.C.I. Ex-aequo, 1973;Grand Prix Spécial du Jury, 1973","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1428/year/1983.html","LA LUNE DANS LE CANIVEAU","En Compétition","Longs Métrages","Jean Jacques BEINEIX","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2793/year/1967.html","L'INCONNU DE SHANDIGOR","En Compétition","Longs Métrages","Jean Louis ROY","SUISSE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3707/year/1955.html","SAMBA FANTASTICO (SAMBA FANTASTIQUE)","En Compétition","Longs Métrages","Jean MANZON René PERSIN","BRÉSIL","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4253/year/1947.html","MAROUF SAVETIER DU CAIRE","En Compétition","Longs Métrages","Jean MAURAN","MAROC","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/419/year/1987.html","CHAMP D'HONNEUR","En Compétition","Longs Métrages","Jean Pierre DENIS","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2014/year/1977.html","LE VIEUX PAYS OU RIMBAUD EST MORT","En Compétition","Longs Métrages","Jean Pierre LEFEBVRE","CANADA","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2118/year/1976.html","BABATOU (LES TROIS CONSEILS)","En Compétition","Longs Métrages","Jean ROUCH","NIGER","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/9/year/1992.html","LEOLO","En Compétition","Longs Métrages","Jean-Claude LAUZON","CANADA, FRANCE","","105.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3112/year/1963.html","LE RAT D'AMERIQUE","En Compétition","Longs Métrages","Jean-Gabriel ALBICOCO","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1853/year/1980.html","SAUVE QUI PEUT/ LA VIE","En Compétition","Longs Métrages","Jean-Luc GODARD","SUISSE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1673/year/1982.html","PASSION","En Compétition","Longs Métrages","Jean-Luc GODARD","SUISSE, FRANCE","Grand Prix de la Commission Supérieure Technique du cinéma français, 1982","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/941/year/1985.html","DETECTIVE","En Compétition","Longs Métrages","Jean-Luc GODARD","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/159/year/1990.html","NOUVELLE VAGUE","En Compétition","Longs Métrages","Jean-Luc GODARD","SUISSE, FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1100050/year/2001.html","ELOGE DE L'AMOUR","En Compétition","Longs Métrages","Jean-Luc GODARD","SUISSE","","98.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/100011773/year/2014.html","ADIEU AU LANGAGE","En Compétition","Longs Métrages","Jean-Luc GODARD","FRANCE","Prix du Jury, 2014","70.00 minutes","","","2014"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4284546/year/2005.html","PEINDRE OU FAIRE L'AMOUR (PEINDRE OU FAIRE L'AMOUR)","En Compétition","Longs Métrages","Jean-Marie LARRIEU Arnaud LARRIEU","FRANCE","","98.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2410/year/1971.html","LES MARIES DE L'AN II","En Compétition","Longs Métrages","Jean-Paul RAPPENEAU","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/170/year/1990.html","CYRANO DE BERGERAC","En Compétition","Longs Métrages","Jean-Paul RAPPENEAU","FRANCE","Grand Prix de la Commission Supérieure Technique, 1990;Prix d'interprétation masculine, 1990","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/100004439/year/2014.html","DEUX JOURS, UNE NUIT","En Compétition","Longs Métrages","Jean-Pierre DARDENNE Luc DARDENNE","BELGIQUE, FRANCE, ITALIE","","95.00 minutes","","","2014"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4276922/year/2005.html","L'ENFANT","En Compétition","Longs Métrages","Jean-Pierre et Luc DARDENNE","BELGIQUE, FRANCE","Palme d'or, 2005","95.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/10786595/year/2008.html","LE SILENCE DE LORNA","En Compétition","Longs Métrages","Jean-Pierre et Luc DARDENNE","BELGIQUE, FRANCE, ITALIE","Prix du scénario, 2008","105.00 minutes","","","2008"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/11159252/year/2011.html","LE GAMIN AU VELO","En Compétition","Longs Métrages","Jean-Pierre et Luc DARDENNE","BELGIQUE, FRANCE, ITALIE","Grand Prix Ex-aequo, 2011","87.00 minutes","","","2011"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/5334/year/1999.html","ROSETTA","En Compétition","Longs Métrages","Jean-Pierre et Luc DARDENNE Jean-Pierre et Luc DARDENNE","BELGIQUE, FRANCE","Prix d'interprétation féminine Ex-aequo, 1999;Palme d'or Unanimité, 1999","91.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3152912/year/2002.html","LE FILS","En Compétition","Longs Métrages","Jean-Pierre et Luc DARDENNE Jean-Pierre et Luc DARDENNE","BELGIQUE, FRANCE","Prix d'interprétation masculine, 2002","103.00 minutes","","","2002"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/11257412/year/2012.html","MUD","En Compétition","Longs Métrages","Jeff NICHOLS","ÉTATS-UNIS","","130.00 minutes","","","2012"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2512/year/1969.html","MANDEN DER TAENKTE TING (L'HOMME QUI PENSAIT DES CHOSES)","En Compétition","Longs Métrages","Jens RAVN","DANEMARK","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2400/year/1971.html","THE PANIC IN NEEDLE PARK (PANIQUE A NEEDLE PARK)","En Compétition","Longs Métrages","Jerry SCHATZBERG","ÉTATS-UNIS","Prix d'interprétation féminine, 1971","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2280/year/1973.html","SCARECROW (L'EPOUVANTAIL)","En Compétition","Longs Métrages","Jerry SCHATZBERG","ÉTATS-UNIS","Grand Prix International du Festival Ex-aequo, 1973","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2120/year/1976.html","DANDY, THE ALL AMERICAN GIRL (VOL A LA TIRE)","En Compétition","Longs Métrages","Jerry SCHATZBERG","ÉTATS-UNIS","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/231/year/1989.html","REUNION (L'AMI RETROUVE)","En Compétition","Longs Métrages","Jerry SCHATZBERG","ROYAUME-UNI, FRANCE, ALLEMAGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2843/year/1966.html","FARAON (PHARAON)","En Compétition","Longs Métrages","Jerzy KAW ALEROWICZ","POLOGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3680/year/1956.html","CIEN (L'OMBRE)","En Compétition","Longs Métrages","Jerzy KAWALEROWICZ","POLOGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3270/year/1961.html","MATKA JOANNA OD ANIOTOW (MERE JEANNE DES ANGES)","En Compétition","Longs Métrages","Jerzy KAWALEROWICZ","POLOGNE","Prix spécial du Jury, 1961","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2329/year/1972.html","KONING, DAME, BUBE (ROI, DAME, VALET)","En Compétition","Longs Métrages","Jerzy SKOLIMOWSKI","ALLEMAGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1972/year/1978.html","THE SHOUT","En Compétition","Longs Métrages","Jerzy SKOLIMOWSKI","ROYAUME-UNI","Grand Prix Spécial du Jury Ex-aequo, 1978","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1578/year/1982.html","MOONLIGHTING (TRAVAIL AU NOIR)","En Compétition","Longs Métrages","Jerzy SKOLIMOWSKI","ROYAUME-UNI","Prix du scénario, 1982","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1184/year/1984.html","SUCCESS IS THE BEST REVENGE (LE SUCCES A TOUT PRIX)","En Compétition","Longs Métrages","Jerzy SKOLIMOWSKI","ROYAUME-UNI, FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/234/year/1989.html","TORRENTS OF SPRING","En Compétition","Longs Métrages","Jerzy SKOLIMOWSKI","ITALIE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4112/year/1951.html","ROBINSON WARSZAWSKI (LA VILLE INDOMPTEE)","En Compétition","Longs Métrages","Jerzy ZARZYCKI","POLOGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3142071/year/2002.html","REN XIAO YAO","En Compétition","Longs Métrages","JIA Zhangke","JAPON, FRANCE, CORÉE, RÉPUBLIQUE DE, CHINE","","113.00 minutes","","","2002"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/10802550/year/2008.html","ER SHI SI CHENG JI (24 CITY)","En Compétition","Longs Métrages","JIA Zhangke","CHINE","","112.00 minutes","","","2008"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/11409320/year/2013.html","TIAN ZHU DING","En Compétition","Longs Métrages","JIA Zhangke","CHINE, JAPON","Prix du scénario, 2013","133.00 minutes","","","2013"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/5160/year/2000.html","GUIZI LAI LE (DEVILS ON THE DOOR STEP)","En Compétition","Longs Métrages","JIANG Wen","CHINE","Grand Prix, 2000","164.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/803/year/1986.html","DOWN BY LAW","En Compétition","Longs Métrages","Jim JARMUSCH","ÉTATS-UNIS","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/226/year/1989.html","MYSTERY TRAIN","En Compétition","Longs Métrages","Jim JARMUSCH","ÉTATS-UNIS","Prix de la meilleure contribution artistique au Festival International du Film, 1989","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3380/year/1995.html","DEAD MAN","En Compétition","Longs Métrages","Jim JARMUSCH","ÉTATS-UNIS","","129.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/5324/year/1999.html","GHOST DOG: THE WAY OF THE SAMURAI","En Compétition","Longs Métrages","Jim JARMUSCH","ÉTATS-UNIS","","116.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4278008/year/2005.html","BROKEN FLOWERS (BROKEN FLOWERS)","En Compétition","Longs Métrages","Jim JARMUSCH","ÉTATS-UNIS","Grand Prix, 2005","105.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/11411996/year/2013.html","ONLY LOVERS LEFT ALIVE","En Compétition","Longs Métrages","Jim JARMUSCH","ROYAUME-UNI, ALLEMAGNE","","123.00 minutes","","","2013"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2698/year/1968.html","ROZMARNE LETO (UN ETE CAPRICIEUX)","En Compétition","Longs Métrages","Jiri MENZEL","","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3451/year/1959.html","SEN NOCI SVATOJANSKE (LE SONGE D'UNE NUIT D'ETE)","En Compétition","Longs Métrages","Jiri TRNKA","","Prix de la meilleure sélection à la Tchecoslovaquie, 1959","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4141/year/1949.html","SERTAO","En Compétition","Longs Métrages","Joao G. MARTIN","BRÉSIL","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3007961/year/1994.html","THE HUDSUCKER PROXY (LE GRAND SAUT)","En Compétition","Longs Métrages","Joel COEN","ROYAUME-UNI","","113.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4685/year/1996.html","FARGO","En Compétition","Longs Métrages","Joel COEN","ROYAUME-UNI","Prix de la mise en scène, 1996","97.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/5158/year/2000.html","O BROTHER, WHERE ART THOU?","En Compétition","Longs Métrages","Joel COEN","ÉTATS-UNIS","","102.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2001847/year/2001.html","THE MAN WHO WASN'T THERE","En Compétition","Longs Métrages","Joel COEN","ÉTATS-UNIS","Prix de la mise en scène Ex-aequo, 2001","115.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/79/year/1991.html","BARTON FINK","En Compétition","Longs Métrages","Joel COEN Ethan COEN","ÉTATS-UNIS","Prix de la mise en scène, 1991;Prix d'interprétation masculine, 1991;Palme d'or Unanimité, 1991","116.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2580/year/1993.html","FALLING DOWN (CHUTE LIBRE)","En Compétition","Longs Métrages","Joel SCHUMACHER","ÉTATS-UNIS, FRANCE","","112.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4265/year/1946.html","BREVET FRA AFDODE (LA LETTRE)","En Compétition","Longs Métrages","Johan JACOBSEN","DANEMARK","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2327/year/1972.html","TROTTA","En Compétition","Longs Métrages","Johannes SCHAAF","ALLEMAGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2475/year/1970.html","LEO THE LAST","En Compétition","Longs Métrages","John BOORMAN","ROYAUME-UNI","Prix de la mise en scène, 1970","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1738/year/1981.html","EXCALIBUR","En Compétition","Longs Métrages","John BOORMAN","IRLANDE","Prix de la meilleure contribution artistique au Festival International du Film, 1981","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3356/year/1995.html","BEYOND RANGOON (RANGOON)","En Compétition","Longs Métrages","John BOORMAN","ÉTATS-UNIS","","99.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4909/year/1998.html","THE GENERAL","En Compétition","Longs Métrages","John BOORMAN","IRLANDE","Prix de la mise en scène, 1998","125.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4311/year/1946.html","ANNA AND THE KING OF SIAM (ANNA ET LE ROI DE SIAM)","En Compétition","Longs Métrages","John CROMWELL","ÉTATS-UNIS","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3896/year/1953.html","THE SUN SHINES BRIGHT","En Compétition","Longs Métrages","John FORD","ÉTATS-UNIS","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3167/year/1962.html","ALL FALL DOWN (L'ANGE DE LA VIOLENCE)","En Compétition","Longs Métrages","John FRANKENHEIMER","ÉTATS-UNIS","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2822/year/1966.html","SECONDS (L'OPERATION DIABOLIQUE)","En Compétition","Longs Métrages","John FRANKENHEIMER","ÉTATS-UNIS","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/11257636/year/2012.html","LAWLESS (DES HOMMES SANS LOI)","En Compétition","Longs Métrages","John HILLCOAT","ÉTATS-UNIS","","115.00 minutes","","","2012"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1179/year/1984.html","UNDER THE VOLCANO (SOUS LE VOLCAN)","En Compétition","Longs Métrages","John HUSTON","ÉTATS-UNIS","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3652/year/1956.html","YIELD TO THE NIGHT (PEINE CAPITALE)","En Compétition","Longs Métrages","John LEE THOMPSON","ROYAUME-UNI","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/5333/year/1999.html","LIMBO","En Compétition","Longs Métrages","John SAYLES","ÉTATS-UNIS","","127.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3718/year/1955.html","BAD DAY AT BLACK ROCK (UN HOMME EST PASSE)","En Compétition","Longs Métrages","John STURGES","ÉTATS-UNIS","Prix d'Interprétation, 1955","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4914/year/1998.html","ILLUMINATA","En Compétition","Longs Métrages","John TURTURRO","ÉTATS-UNIS","","120.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4282802/year/2005.html","ELECTION","En Compétition","Longs Métrages","Johnnie TO","HONG KONG","","101.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/10901416/year/2009.html","VENGEANCE","En Compétition","Longs Métrages","Johnnie TO","HONG KONG","","108.00 minutes","","","2009"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4796/year/1997.html","THE BRAVE","En Compétition","Longs Métrages","Johnny DEPP","ÉTATS-UNIS","","123.00 minutes","1","er film",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4183104/year/2004.html","MONDOVINO","En Compétition","Longs Métrages","Jonathan NOSSITER","ÉTATS-UNIS, ARGENTINE, ITALIE, FRANCE","","158.00 minutes","","","2003"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2191/year/1975.html","MARIKEN VAN NIEUMEGHEN (MARIKEN DE NIMEGUE)","En Compétition","Longs Métrages","Jos STELLING","PAYS-BAS","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3776/year/1955.html","BOLCHAYA SEMYA (UNE GRANDE FAMILLE)","En Compétition","Longs Métrages","Josef HEIFITZ","","Prix d'interprétation collectif, 1955","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4129/year/1949.html","DER RUF (LA CHAIR)","En Compétition","Longs Métrages","Josef VON BÁKY","ALLEMAGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/11168951/year/2011.html","HEARAT SHULAYIM","En Compétition","Longs Métrages","Joseph CEDAR","ISRAËL","Prix du scénario, 2011","106.00 minutes","","","2011"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4154/year/1949.html","HOUSE OF STRANGERS (LA MAISON DES ETRANGERS)","En Compétition","Longs Métrages","Joseph L. MANKIEWICZ","ÉTATS-UNIS","Prix d'interprétation masculine, 1949","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4072/year/1951.html","ALL ABOUT EVE (EVE)","En Compétition","Longs Métrages","Joseph L. MANKIEWICZ","ÉTATS-UNIS","Prix d'interprétation féminine, 1951;Prix spécial du Jury, 1951","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2239/year/1974.html","SYMPTOMS","En Compétition","Longs Métrages","Joseph LARRAZ","ROYAUME-UNI","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2832/year/1966.html","MODESTY BLAISE","En Compétition","Longs Métrages","Joseph LOSEY","ROYAUME-UNI","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2777/year/1967.html","ACCIDENT","En Compétition","Longs Métrages","Joseph LOSEY","ROYAUME-UNI","Grand Prix Spécial du Jury Ex-aequo, 1967","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2417/year/1971.html","THE GO-BETWEEN (LE MESSAGER)","En Compétition","Longs Métrages","Joseph LOSEY","ROYAUME-UNI","Grand Prix International du Festival, 1971","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2111/year/1976.html","MR. KLEIN","En Compétition","Longs Métrages","Joseph LOSEY","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2778/year/1967.html","ULYSSES","En Compétition","Longs Métrages","Joseph STRICK","ROYAUME-UNI","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4065/year/1951.html","BALARRASA (LE NOCEUR)","En Compétition","Longs Métrages","José Antonio NIEVES-CONDE","ESPAGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3977/year/1952.html","SURCOS (DERACINES)","En Compétition","Longs Métrages","José Antonio NIEVES-CONDE","ESPAGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3791/year/1954.html","SI MIS CAMPOS HABLARAN (SI MA TERRE PARLAIT)","En Compétition","Longs Métrages","José BOHR","CHILI","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4338/year/1946.html","CAMOENS","En Compétition","Longs Métrages","José Leitão DE BARROS","PORTUGAL","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3531/year/1957.html","FAUSTINA","En Compétition","Longs Métrages","José Luis SÁENZ DE HEREDIA","ESPAGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3446/year/1959.html","RAPSODIA PORTUGUESA (RHAPSODIE PORTUGAISE)","En Compétition","Longs Métrages","João MENDES","PORTUGAL","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3796/year/1954.html","COMICOS (LES COMEDIENS)","En Compétition","Longs Métrages","Juan Antonio BARDEM","ESPAGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3466/year/1958.html","LA VENGANZA (LA VENGEANCE)","En Compétition","Longs Métrages","Juan Antonio BARDEM","ESPAGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2874/year/1965.html","LES PIANOS MECANIQUES","En Compétition","Longs Métrages","Juan Antonio BARDEM","ESPAGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3723/year/1955.html","DU RIFIFI CHEZ LES HOMMES","En Compétition","Longs Métrages","Jules DASSIN","FRANCE","Prix de la mise en scène Ex-aequo, 1955","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3540/year/1957.html","CELUI QUI DOIT MOURIR","En Compétition","Longs Métrages","Jules DASSIN","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3313/year/1960.html","NEVER ON SUNDAY (JAMAIS LE DIMANCHE)","En Compétition","Longs Métrages","Jules DASSIN","GRÈCE","Prix d'interprétation féminine Ex-aequo, 1960","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1974/year/1978.html","A DREAM OF PASSION (CRI DE FEMME)","En Compétition","Longs Métrages","Jules DASSIN","GRÈCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/11135171/year/2011.html","SLEEPING BEAUTY","En Compétition","Longs Métrages","Julia LEIGH","AUSTRALIE","","104.00 minutes","1","er film","2010"
